Distributors,Brands,Item Names,Draft/Package,Current On Hand in Case Equivs,Projected Daily Rate of Sales,Projected Days on Hand,90 Days 4/23/2026 thru 7/21/2026 Case Equivs,90 Days 4/23/2025 thru 7/21/2025 Case Equivs,Pct,90 Days  7/22/2025 thru 10/19/2025 Case Equivs,Projected 90 Days Sales Case Equivs,Projected Order in Case Equivs,Last Sale Date
"Humes Dist, IA",Boomtown,Boomtown 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,02/21/2022
"Humes Dist, IA",Boomtown,Boomtown 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,07/25/2022
"Humes Dist, IA",Royal Eddy,Royal Eddy 4/6/12oz Can,PACKAGE,0,0,0,0,7,-1,8,0,0,03/27/2026
"Humes Dist, IA",Royal Eddy,Royal Eddy 1/12/19.2oz Can,PACKAGE,0,0.151111111111,0,13.6,0,--,0,0,0,07/13/2026
"Humes Dist, IA",Oktoberfest,Oktoberfest 4/6/12oz Can,PACKAGE,0,0.066666666667,0,0,0,--,6,6,6,02/19/2026
"Humes Dist, IA",Citrus Surfer Lime,Citrus Surfer Lime 4/6/12oz Can,PACKAGE,-1,0.021164021164,-47.25,5,21,-0.761904761905,8,1.90476190476,2.90476190476,06/16/2026
"Humes Dist, IA",Citrus Surfer Lemon Berry,Citrus Surfer Lemon Berry 4/6/12oz,PACKAGE,-1,0.011111111111,-90,1,0,--,0,0,1,05/18/2026
"Humes Dist, IA",Wild Eddy,Wild Eddy 4/6/12oz Can,PACKAGE,-4,0.14415954416,-27.747,22,39,-0.435897435897,23,12.974358974369,16.974358974369,06/26/2026
"Eagle Distributing Inc., NE",Citrus Surfer,Citrus Surfer 4/6/12oz Can,PACKAGE,82.25,0.6,137.0833,54,0,--,0,0,-82.25,07/17/2026
"Eagle Distributing Inc., NE",Citrus Surfer,Citrus Surfer 1/6 Barrel Keg,DRAFT,43.573,0.637036955556,68.3995,57.333326,0,--,0,0,-43.573,07/10/2026
"Eagle Distributing Inc., NE",Citrus Surfer,Citrus Surfer 1/12/19.2oz Can,PACKAGE,12.8,0,1152,0,0,--,0,0,-12.8,04/17/2026
"Eagle Distributing Inc., NE",Citrus Surfer,Citrus Surfer 1/2 Barrel Keg,DRAFT,6.889,0.076543211111,90.0015,6.888889,0,--,0,0,-6.889,05/20/2026
"Eagle Distributing Inc., NE",Easy Eddy,Easy Eddy 4/6/12oz Can,PACKAGE,73.25,1.233333333333,59.3919,111,0,--,0,0,-73.25,07/20/2026
"Eagle Distributing Inc., NE",Easy Eddy,Easy Eddy 1/12/19.2 oz Can,PACKAGE,25.6,0.373333333333,68.5714,33.6,0,--,0,0,-25.6,07/17/2026
"Eagle Distributing Inc., NE",Easy Eddy,Easy Eddy 1/6 Barrel Keg,DRAFT,20.64,0.535111066667,38.5714,48.159996,0,--,0,0,-20.64,07/15/2026
"Eagle Distributing Inc., NE",Easy Eddy,Easy Eddy 1/2 Barrel Keg,DRAFT,6.889,0.076543211111,90.0015,6.888889,0,--,0,0,-6.889,04/24/2026
"Eagle Distributing Inc., NE",Neighborhood Beer,Neighborhood Beer 4/6/12oz Can,PACKAGE,11,0.255555555556,43.0435,23,0,--,0,0,-11,07/17/2026
"Fahr Bev - West Union, IA",Easy Eddy,Easy Eddy 4/6/12oz Can,PACKAGE,43,3.045454545455,14.1194,261,319,-0.181818181818,335,274.09090909097,231.09090909097,07/20/2026
"Fahr Bev - West Union, IA",Easy Eddy,Easy Eddy 1/6 Barrel Keg,DRAFT,29.813,1.637795851569,18.2031,155.946651,167.413317,-0.068493153385,158.239982,147.401626641234,117.588626641234,07/20/2026
"Fahr Bev - West Union, IA",Easy Eddy,Easy Eddy 2/12/12oz Can,PACKAGE,14,1.328249818446,10.5402,155,153,0.013071895425,118,119.54248366015,105.54248366015,07/20/2026
"Fahr Bev - West Union, IA",Easy Eddy,Easy Eddy 1/2 Barrel Keg,DRAFT,13.778,0.867489731173,15.8826,110.222224,165.333335,-0.333333329301,117.111113,78.074075805564,64.296075805564,07/17/2026
"Fahr Bev - West Union, IA",Easy Eddy,Easy Eddy 1/12/19.2 oz Can,PACKAGE,12,0.398404558405,30.1201,36.8,31.2,0.179487179487,30.4,35.856410256405,23.856410256405,07/17/2026
"Fahr Bev - West Union, IA",Easy Eddy,Easy Eddy 6/4/16oz Can,PACKAGE,0,0.444444444444,0,0,0,--,40,40,40,07/28/2025
"Fahr Bev - West Union, IA",Tigerhawk,Tigerhawk 4/6/16oz Can,PACKAGE,28,0,0,0,0,--,0,0,0,01/01/0001
"Fahr Bev - West Union, IA",Tigerhawk,Tigerhawk 2/12/12oz Can,PACKAGE,24,1.977777777778,12.1348,178,0,--,0,0,-24,07/20/2026
"Fahr Bev - West Union, IA",Tigerhawk,Tigerhawk 1/2 Barrel Keg,DRAFT,6.889,0.229629633333,30.0005,20.666667,0,--,0,0,-6.889,07/08/2026
"Fahr Bev - West Union, IA",Tigerhawk,Tigerhawk 1/6 Barrel Keg,DRAFT,2.293,0.305777755556,7.4989,27.519998,0,--,0,0,-2.293,07/17/2026
"Fahr Bev - West Union, IA",Tigerhawk,Tigerhawk 1/24/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Fahr Bev - West Union, IA",Citrus Surfer,Citrus Surfer 1/2 Barrel Keg,DRAFT,20.667,0.153086422222,135.0022,6.888889,20.666667,-0.666666666667,41.333334,13.777777999986,-6.889222000014,06/03/2026
"Fahr Bev - West Union, IA",Citrus Surfer,Citrus Surfer 1/6 Barrel Keg,DRAFT,6.88,0.326162924444,21.0938,36.693329,34.399995,0.066666695736,27.519996,29.354663199988,22.474663199988,07/17/2026
"Fahr Bev - West Union, IA",Citrus Surfer,Citrus Surfer 2/12/12oz Can,PACKAGE,5,0.146031746032,34.2391,4,7,-0.428571428571,23,13.142857142867,8.142857142867,07/15/2026
"Fahr Bev - West Union, IA",Citrus Surfer,Citrus Surfer 1/12/19.2oz Can,PACKAGE,3.2,0,288,0,5.6,-1,1.6,0,-3.2,03/06/2026
"Fahr Bev - West Union, IA",Citrus Surfer,Citrus Surfer 6/4/16oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Fahr Bev - West Union, IA",Citrus Surfer,Citrus Surfer 4/6/12oz Can,PACKAGE,0,0.212962962963,0,25,60,-0.583333333333,46,19.166666666682,19.166666666682,07/09/2026
"Fahr Bev - West Union, IA",Neighborhood Beer,Neighborhood Beer 1/6 Barrel Keg,DRAFT,9.173,0.101925913492,89.9967,18.346665,32.106663,-0.428571415223,16.053331,9.173332214287,0.000332214287,07/07/2026
"Fahr Bev - West Union, IA",Neighborhood Beer,Neighborhood Beer 1/2 Barrel Keg,DRAFT,6.889,0.124382718056,55.3855,6.888889,55.111112,-0.875,89.555557,11.194444625,4.305444625,04/30/2026
"Fahr Bev - West Union, IA",Neighborhood Beer,Neighborhood Beer 2/12/12oz Can,PACKAGE,3,0.106481481482,28.1739,5,12,-0.583333333333,23,9.583333333341,6.583333333341,07/01/2026
"Fahr Bev - West Union, IA",Neighborhood Beer,Neighborhood Beer 4/6/12oz Can,PACKAGE,2,0.22,9.0909,18,20,-0.1,22,19.8,17.8,07/17/2026
"Fahr Bev - West Union, IA",Zero Eddy,Zero Eddy 2/12/12oz Can,PACKAGE,14,0.055555555556,252,5,0,--,0,0,-14,07/15/2026
"Fahr Bev - West Union, IA",Zero Eddy,Zero Eddy 4/6/12oz Can,PACKAGE,4,0.277777777778,14.4,25,0,--,0,0,-4,07/20/2026
"Fahr Bev - West Union, IA",Summer Jam,Summer Jam 6/4/12oz Can,PACKAGE,7,0.1,70,9,10,-0.1,0,0,-7,06/10/2026
"Fahr Bev - West Union, IA",Summer Jam,Summer Jam 1/6 Barrel Keg,DRAFT,6.88,0.036402119048,189,11.466665,16.053331,-0.285714285714,4.586667,3.276190714287,-3.603809285713,07/16/2026
"Fahr Bev - West Union, IA",Summer Jam,Summer Jam 1/2 Barrel Keg,DRAFT,0,0,0,0,13.777778,-1,0,0,0,06/26/2025
"Fahr Bev - West Union, IA",1939 Amber Ale,1939 Amber 1/6 Barrel Keg,DRAFT,6.88,0.509629555556,13.5,32.106664,16.053332,1,22.93333,45.86666,38.98666,07/15/2026
"Fahr Bev - West Union, IA",1939 Amber Ale,1939 Amber 4/6/12oz Can,PACKAGE,2,0.111111111111,18,10,7,0.428571428571,7,9.999999999997,7.999999999997,07/03/2026
"Fahr Bev - West Union, IA",1939 Amber Ale,1939 Amber 1/2 Barrel Keg,DRAFT,0,0,0,0,6.888889,-1,0,0,0,07/18/2025
"Fahr Bev - West Union, IA",Citrus Surfer Variety Pac,Citrus Surfer Variety Pack 2/12/12oz Can,PACKAGE,4,0.034567901235,115.7143,4,9,-0.555555555556,7,3.111111111108,-0.888888888892,07/03/2026
"Fahr Bev - West Union, IA",Royal Eddy,Royal Eddy 4/6/12oz Can,PACKAGE,2,0.223188405797,8.961,28,46,-0.391304347826,33,20.086956521742,18.086956521742,07/20/2026
"Fahr Bev - West Union, IA",Royal Eddy,Royal Eddy 1/12/19.2oz Can,PACKAGE,1.6,0.022222222222,72,8,3.2,1.5,0.8,2,0.4,07/06/2026
"Fahr Bev - West Union, IA",Royal Eddy,Royal Eddy 1/6 Barrel Keg,DRAFT,0,0,0,0,9.173333,-1,0,0,0,07/18/2025
"Fahr Bev - West Union, IA",Wild Eddy,Wild Eddy 4/6/12oz Can,PACKAGE,2,0.039506172839,50.625,4,9,-0.555555555556,8,3.555555555552,1.555555555552,06/19/2026
"Fahr Bev - West Union, IA",Wild Eddy,Wild Eddy 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Fahr Bev - West Union, IA",Wild Eddy,Wild Eddy 1/6 Barrel Keg,DRAFT,0,0,0,0,11.466665,-1,4.586666,0,0,03/24/2026
"Fahr Bev - West Union, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,1,0.295555555555,3.3835,19,35,-0.457142857143,49,26.599999999993,25.599999999993,07/15/2026
"Fahr Bev - West Union, IA",Double Blackberry,Double Blackberry 1/6 Barrel Keg,DRAFT,0,0.1274074,0,0,0,--,11.466666,11.466666,11.466666,02/12/2026
"Fahr Bev - West Union, IA",Double Blackberry,Double Blackberry 6/4/12oz Can,PACKAGE,0,0.002777777778,0,1,12,-0.916666666667,3,0.249999999999,0.249999999999,05/19/2026
"Fahr Bev - West Union, IA",Low Wake,Low Wake 1/2 bbl keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Fahr Bev - West Union, IA",Citrus Surfer Lime,Citrus Surfer Lime 4/6/12oz Can,PACKAGE,0,0,0,0,16,-1,7,0,0,04/07/2026
"Fahr Bev - West Union, IA",Coconut King,Coconut King 6/4/16 oz,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Fahr Bev - West Union, IA",Lupo,Lupo 4/6/12oz Can,PACKAGE,0,0.1,0,0,0,--,9,9,9,11/18/2025
"Fahr Bev - West Union, IA",Lupo,Lupo 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Fahr Bev - West Union, IA",Lupo,Lupo 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Fahr Bev - West Union, IA",Burch the Bear,Burch The Bear 4/6/12oz can,PACKAGE,0,0,0,0,0,--,0,0,0,12/16/2025
"Fahr Bev - West Union, IA",Moon Rabbit,Moon Rabbit 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,04/16/2026
"Fahr Bev - West Union, IA",Oktoberfest,Oktoberfest 1/6 Barrel Keg,DRAFT,0,0.152888888889,0,0,0,--,13.76,13.76,13.76,09/16/2025
"Fahr Bev - West Union, IA",Oktoberfest,Oktoberfest 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Fahr Bev - West Union, IA",Oktoberfest,Oktoberfest 4/6/12oz Can,PACKAGE,0,0.177777777778,0,0,0,--,16,16,16,09/19/2025
"Fahr Bev - West Union, IA",RAGBRAI BEER,Ragbrai Beer 4/6/16oz Can,PACKAGE,0,0,0,0,73.333333,-1,111.999999,0,0,07/28/2025
"Fahr Bev - West Union, IA",Easy Going,Easy Going 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Fahr Bev - West Union, IA",Easy Going,Easy Going 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Fahr Bev - West Union, IA",Easy Going,Easy Going 4/6/12oz Can,PACKAGE,0,0.033333333333,0,3,0,--,0,0,0,07/10/2026
"Fahr Bev - West Union, IA",Strawberry Jam,Strawberry Jam 1/6 Barrel Keg,DRAFT,0,0.025481477778,0,2.293333,0,--,0,0,0,05/27/2026
"Fahr Bev - West Union, IA",Arms Race Pale Ale,Arms Race Pale Ale 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,11/13/2020
"Fahr Bev - West Union, IA",Richard the Whale,Richard the Whale 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Ike Auen Dist, IA",Easy Eddy,Easy Eddy 4/6/12oz Can,PACKAGE,72,2.550264550264,28.2324,241,231,0.04329004329,220,229.5238095238,157.5238095238,07/21/2026
"Ike Auen Dist, IA",Easy Eddy,Easy Eddy 1/2 Barrel Keg,DRAFT,48.222,1.437311408642,33.5501,89.555557,62.000001,0.444444444444,89.555557,129.358026777738,81.136026777738,07/16/2026
"Ike Auen Dist, IA",Easy Eddy,Easy Eddy 1/6 Barrel Keg,DRAFT,29.813,0.487145900788,61.1993,59.62666,77.973327,-0.235294141034,57.333327,43.843131070914,14.030131070914,07/16/2026
"Ike Auen Dist, IA",Easy Eddy,Easy Eddy 2/12/12oz Can,PACKAGE,8,1.153703703704,6.9342,89,42,1.119047619048,49,103.833333333352,95.833333333352,07/21/2026
"Ike Auen Dist, IA",Easy Eddy,Easy Eddy 1/12/19.2 oz Can,PACKAGE,2.4,0.122222222222,19.6364,12,9.6,0.25,8.8,11,8.6,07/17/2026
"Ike Auen Dist, IA",Easy Eddy,Easy Eddy 6/4/16oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,08/22/2023
"Ike Auen Dist, IA",Citrus Surfer,Citrus Surfer 4/6/12oz Can,PACKAGE,14,0.23601532567,59.3182,22,29,-0.241379310345,28,21.24137931034,7.24137931034,07/21/2026
"Ike Auen Dist, IA",Citrus Surfer,Citrus Surfer 2/12/12oz Can,PACKAGE,9,0.044444444444,202.5,21,0,--,2,4,-5,07/21/2026
"Ike Auen Dist, IA",Citrus Surfer,Citrus Surfer 1/12/19.2oz Can,PACKAGE,0,0,0,0,2.4,-1,1.6,0,0,01/02/2026
"Ike Auen Dist, IA",Citrus Surfer,Citrus Surfer 1/2 Barrel Keg,DRAFT,0,0,0,0,6.888889,-1,0,0,0,04/22/2026
"Ike Auen Dist, IA",Citrus Surfer,Citrus Surfer 1/6 Barrel Keg,DRAFT,0,0,0,0,11.466665,-1,13.759998,0,0,01/22/2026
"Ike Auen Dist, IA",Zero Eddy,Zero Eddy 4/6/12oz Can,PACKAGE,13,0.088888888889,146.25,8,0,--,0,0,-13,07/07/2026
"Ike Auen Dist, IA",Zero Eddy,Zero Eddy 2/12/12oz Can,PACKAGE,3,0.033333333333,90,3,0,--,0,0,-3,07/21/2026
"Ike Auen Dist, IA",Tigerhawk,Tigerhawk 1/6 Barrel Keg,DRAFT,13.76,0,0,0,0,--,0,0,0,01/01/0001
"Ike Auen Dist, IA",Tigerhawk,Tigerhawk 2/12/12oz Can,PACKAGE,1,0.544444444444,1.8367,49,0,--,0,0,-1,07/21/2026
"Ike Auen Dist, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,10,0.094814814815,105.4688,16,15,0.066666666667,8,8.533333333336,-1.466666666664,07/21/2026
"Ike Auen Dist, IA",Easy Going,Easy Going 4/6/12oz Can,PACKAGE,5,0.044444444444,112.5,4,0,--,0,0,-5,06/18/2026
"Ike Auen Dist, IA",Citrus Surfer Variety Pac,Citrus Surfer Variety Pack 2/12/12oz Can,PACKAGE,4,0.02962962963,135,4,9,-0.555555555556,6,2.666666666664,-1.333333333336,07/03/2026
"Ike Auen Dist, IA",Royal Eddy,Royal Eddy 4/6/12oz Can,PACKAGE,2,0.033333333333,60,3,4,-0.25,4,3,1,06/26/2026
"Ike Auen Dist, IA",Royal Eddy,Royal Eddy 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,02/28/2023
"Ike Auen Dist, IA",Royal Eddy,Royal Eddy 1/12/19.2oz Can,PACKAGE,0,0.035555555556,0,3.2,0,--,0,0,0,07/15/2026
"Ike Auen Dist, IA",Double Blackberry,Double Blackberry 6/4/12oz Can,PACKAGE,2,0.044444444444,45,4,4,0,4,4,2,07/14/2026
"Ike Auen Dist, IA",Double Blackberry,Double Blackberry 1/6 Barrel Keg,DRAFT,0,0.025481477778,0,0,0,--,2.293333,2.293333,2.293333,08/20/2025
"Ike Auen Dist, IA",Arms Race Pale Ale,Arms Race Pale Ale 4/6/12oz Can,PACKAGE,2,0,180,0,0,--,0,0,-2,03/04/2025
"Ike Auen Dist, IA",Arms Race Pale Ale,Arms Race Pale Ale 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Ike Auen Dist, IA",Arms Race Pale Ale,Arms Race Pale Ale 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,09/15/2023
"Ike Auen Dist, IA",Neighborhood Beer,Neighborhood Beer 4/6/12oz Can,PACKAGE,2,0.068055555556,29.3878,7,8,-0.125,7,6.125,4.125,07/21/2026
"Ike Auen Dist, IA",Summer Jam,Summer Jam 6/4/12oz Can,PACKAGE,2,0.022222222222,90,2,5,-0.6,0,0,-2,05/28/2026
"Ike Auen Dist, IA",Summer Jam,Summer Jam 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,09/25/2024
"Ike Auen Dist, IA",Summer Jam,Summer Jam 1/2 Barrel Keg,DRAFT,0,0.076543211111,0,6.888889,6.888889,0,0,0,0,06/03/2026
"Ike Auen Dist, IA",Citrus Surfer Lime,Citrus Surfer Lime 4/6/12oz Can,PACKAGE,1,0.01975308642,50.625,2,9,-0.777777777778,8,1.777777777776,0.777777777776,06/23/2026
"Ike Auen Dist, IA",Citrus Surfer Lime,Citrus Surfer Lime 1/6 Barrel Keg,DRAFT,0,0,0,0,4.586666,-1,0,0,0,06/04/2025
"Ike Auen Dist, IA",1939 Amber Ale,1939 Amber 4/6/12oz Can,PACKAGE,1,0.011111111111,90,2,6,-0.666666666667,3,0.999999999999,-0.000000000001,06/11/2026
"Ike Auen Dist, IA",1939 Amber Ale,1939 Amber 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,09/20/2024
"Ike Auen Dist, IA",West Eddy,West Eddy 4/6/12oz Can,PACKAGE,0,0,0,0,1,-1,0,0,0,10/03/2025
"Ike Auen Dist, IA",Juicy Jam,Juicy Jam 6/4/12oz can,PACKAGE,0,0,0,0,0,--,0,0,0,01/07/2025
"Ike Auen Dist, IA",Juicy Jam,Juicy Jam 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/15/2025
"Ike Auen Dist, IA",RAGBRAI BEER,Ragbrai Beer 4/6/16oz Can,PACKAGE,0,0.2962963,0,26.666667,0,--,0,0,0,07/18/2026
"Ike Auen Dist, IA",Turtle Hunter,Turtle Hunter 6/4/16oz can,PACKAGE,0,0,0,0,0,--,0,0,0,11/18/2025
"Ike Auen Dist, IA",Wild Eddy,Wild Eddy 4/6/12oz Can,PACKAGE,0,0,0,0,2,-1,0,0,0,02/13/2026
"Ike Auen Dist, IA",Oktoberfest,Oktoberfest 4/6/12oz Can,PACKAGE,0,0.255555555556,0,0,0,--,23,23,23,09/30/2025
"Ike Auen Dist, IA",Oktoberfest,Oktoberfest 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,10/29/2024
"Ike Auen Dist, IA",Strawberry Jam,Strawberry Jam 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,03/19/2025
"Ike Auen Dist, IA",Boomtown,Boomtown 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,06/18/2024
"Ike Auen Dist, IA",Boomtown,Boomtown 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,10/27/2022
"Ike Auen Dist, IA",Boomtown,Boomtown 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,05/19/2022
"Ike Auen Dist, IA",Color TV,Color TV 4/6/12oz Can,PACKAGE,0,0.033333333333,0,0,0,--,3,3,3,11/11/2025
"Ike Auen Dist, IA",Wade Wisely Coffee Oatmea,Wade Wisely 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,11/21/2025
"Doll Dist - Council Bluffs, IA",RAGBRAI BEER,Ragbrai Beer 4/6/16oz Can,PACKAGE,106.667,0.533333355556,200.0006,48.000002,2.666666,17.000005250001,0,0,-106.667,07/20/2026
"Doll Dist - Council Bluffs, IA",Easy Eddy,Easy Eddy 2/12/12oz Can,PACKAGE,70,1.404255319149,49.8485,120,94,0.276595744681,99,126.382978723419,56.382978723419,07/17/2026
"Doll Dist - Council Bluffs, IA",Easy Eddy,Easy Eddy 1/6 Barrel Keg,DRAFT,0,1.405641527216,0,121.546651,112.373323,0.081632613107,116.959988,126.507737449403,126.507737449403,07/17/2026
"Doll Dist - Council Bluffs, IA",Easy Eddy,Easy Eddy 1/2 Barrel Keg,DRAFT,0,0.218694888889,0,34.444445,48.222223,-0.285714285714,27.555556,19.682540000008,19.682540000008,07/17/2026
"Doll Dist - Council Bluffs, IA",Easy Eddy,Easy Eddy 6/4/16oz Can,PACKAGE,0,0.029629622222,0,2.666666,2.666666,0,2.666666,2.666666,2.666666,07/08/2026
"Doll Dist - Council Bluffs, IA",Easy Eddy,Easy Eddy 4/6/12oz Can,PACKAGE,0,2.93216175359,0,263,294,-0.105442176871,295,263.894557823055,263.894557823055,07/20/2026
"Doll Dist - Council Bluffs, IA",Easy Eddy,Easy Eddy 1/12/19.2 oz Can,PACKAGE,0,0.355555555556,0,32,34.4,-0.06976744186,34.4,32.000000000016,32.000000000016,07/20/2026
"Doll Dist - Council Bluffs, IA",Citrus Surfer,Citrus Surfer 2/12/12oz Can,PACKAGE,45,0.149537037037,300.9288,19,24,-0.208333333333,17,13.458333333339,-31.541666666661,07/14/2026
"Doll Dist - Council Bluffs, IA",Citrus Surfer,Citrus Surfer 6/4/16oz Can,PACKAGE,0,0.029629622222,0,2.666666,3.999999,-0.333333333333,0,0,0,07/08/2026
"Doll Dist - Council Bluffs, IA",Citrus Surfer,Citrus Surfer 1/6 Barrel Keg,DRAFT,0,0.208659650156,0,32.106662,121.546653,-0.735849065297,71.093326,18.779368514045,18.779368514045,07/15/2026
"Doll Dist - Council Bluffs, IA",Citrus Surfer,Citrus Surfer 1/2 Barrel Keg,DRAFT,0,0.612345688889,0,27.555556,13.777778,1,27.555556,55.111112,55.111112,07/10/2026
"Doll Dist - Council Bluffs, IA",Citrus Surfer,Citrus Surfer 1/12/19.2oz Can,PACKAGE,0,0.051282051282,0,4.8,20.8,-0.769230769231,20,4.61538461538,4.61538461538,07/02/2026
"Doll Dist - Council Bluffs, IA",Citrus Surfer,Citrus Surfer 4/6/12oz Can,PACKAGE,0,0.808717948719,0,83,130,-0.361538461538,114,72.784615384668,72.784615384668,07/20/2026
"Doll Dist - Council Bluffs, IA",Zero Eddy,Zero Eddy 4/6/12oz Can,PACKAGE,20,0.166666666667,120,15,0,--,0,0,-20,07/20/2026
"Doll Dist - Council Bluffs, IA",Summer Jam,Summer Jam 6/4/12oz Can,PACKAGE,0,0.025252525253,0,5,11,-0.545454545455,5,2.272727272725,2.272727272725,07/20/2026
"Doll Dist - Council Bluffs, IA",Summer Jam,Summer Jam 1/2 Barrel Keg,DRAFT,0,0.153086422222,0,13.777778,13.777778,0,0,0,0,07/20/2026
"Doll Dist - Council Bluffs, IA",Summer Jam,Summer Jam 1/6 Barrel Keg,DRAFT,0,0.025481477778,0,2.293333,6.879999,-0.666666666667,0,0,0,07/17/2026
"Doll Dist - Council Bluffs, IA",Starla,Starla 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,05/07/2021
"Doll Dist - Council Bluffs, IA",Starla,Starla 6/4/16oz,PACKAGE,0,0,0,0,0,--,0,0,0,05/24/2024
"Doll Dist - Council Bluffs, IA",Squeeze Grapefruit Paloma,Squeeze Grapefruit Paloma 6/4/12 oz,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"Doll Dist - Council Bluffs, IA",Wild Eddy,Wild Eddy 4/6/12oz Can,PACKAGE,0,0.108333333333,0,13,12,0.083333333333,9,9.749999999997,9.749999999997,07/20/2026
"Doll Dist - Council Bluffs, IA",Wild Eddy,Wild Eddy 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,03/02/2026
"Doll Dist - Council Bluffs, IA",Wild Eddy,Wild Eddy 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"Doll Dist - Council Bluffs, IA",Tailwind,Tailwind 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,07/22/2019
"Doll Dist - Council Bluffs, IA",Tailwind,Tailwind 6/4/16oz can,PACKAGE,0,0,0,0,0,--,0,0,0,09/11/2024
"Doll Dist - Council Bluffs, IA",Sherman Hill Champagne,Sherman Hill Champagne 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,02/26/2024
"Doll Dist - Council Bluffs, IA",Sherman Hill Champagne,Sherman Hill Champagne 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,07/17/2024
"Doll Dist - Council Bluffs, IA",Sherman Hill Champagne,Sherman Hill Champagne 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,02/26/2025
"Doll Dist - Council Bluffs, IA",Burch the Bear,Burch the Bear 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,12/08/2023
"Doll Dist - Council Bluffs, IA",Burch the Bear,Burch The Bear 4/6/12oz can,PACKAGE,0,0,0,0,0,--,0,0,0,02/11/2026
"Doll Dist - Council Bluffs, IA",Burch the Bear,Burch the Bear 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,12/04/2025
"Doll Dist - Council Bluffs, IA",Double Blackberry,Double Blackberry 6/4/12oz Can,PACKAGE,0,0.088888888889,0,8,0,--,0,0,0,06/24/2026
"Doll Dist - Council Bluffs, IA",Double Blackberry,Double Blackberry 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,02/09/2023
"Doll Dist - Council Bluffs, IA",Double Blackberry,Double Blackberry 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,10/29/2025
"Doll Dist - Council Bluffs, IA",A Real Nice Surprise IPA,A Real Nice Surprise IPA 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,11/12/2025
"Doll Dist - Council Bluffs, IA",A Real Nice Surprise IPA,A Real Nice Surprise IPA 6/4/16oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,12/12/2024
"Doll Dist - Council Bluffs, IA",A Real Nice Surprise IPA,A Real Nice Surprise IPA 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,12/15/2025
"Doll Dist - Council Bluffs, IA",Silo Amber Ale,Silo Amber 1/6 Barrel Keg,DRAFT,0,0.101925911111,0,9.173332,0,--,0,0,0,07/16/2026
